,log10Difference,log10AUCDifference,fractionTIP,patientID,VLcompartment,psi,rho
459,1.892769623916374,2.0824202557314813,0.5,4,LRT,0.03162277660168379,10.0
460,1.4327032530235746,1.2699351905381757,0.5,5,URT,0.03162277660168379,10.0
461,3.723670375338955,3.4508821273316777,0.5,5,LRT,0.03162277660168379,10.0
462,1.17853998794837,1.1852490358753682,0.5,6,URT,0.03162277660168379,10.0
463,1.620208388025346,1.4944855372714203,0.5,6,LRT,0.03162277660168379,10.0
464,3.0180404717821143,2.9934377731511215,0.5,7,URT,0.03162277660168379,10.0
465,1.2948181818252946,1.2008148716624287,0.5,7,LRT,0.03162277660168379,10.0
466,1.3508018133585398,2.9001307661006672,0.5,8,URT,0.03162277660168379,10.0
467,5.641759293379133,7.3137439237658155,0.5,8,LRT,0.03162277660168379,10.0
468,1.8394390513945202,1.4603900660363207,0.5,0,URT,0.03162277660168379,31.622776601683793
469,2.0722120337174115,1.9299713153975144,0.5,0,LRT,0.03162277660168379,31.622776601683793
470,2.1149079725788846,1.99152885189027,0.5,1,URT,0.03162277660168379,31.622776601683793
471,2.1993412313705534,2.1172467606683245,0.5,1,LRT,0.03162277660168379,31.622776601683793
472,1.6692381796306686,1.4373868911437926,0.5,2,URT,0.03162277660168379,31.622776601683793
473,2.0108186739830005,1.9183419767970387,0.5,2,LRT,0.03162277660168379,31.622776601683793
474,2.348373965121268,2.1467669177916116,0.5,3,URT,0.03162277660168379,31.622776601683793
475,2.040578697333002,2.026317420011165,0.5,3,LRT,0.03162277660168379,31.622776601683793
476,2.1444135104300406,1.9772440433160448,0.5,4,URT,0.03162277660168379,31.622776601683793
477,2.2670828277768154,2.4421669381920657,0.5,4,LRT,0.03162277660168379,31.622776601683793
478,1.9327339053249721,1.6421305204266679,0.5,5,URT,0.03162277660168379,31.622776601683793
479,4.100498220962266,3.8279807000978536,0.5,5,LRT,0.03162277660168379,31.622776601683793
480,1.4548087398374605,1.3760399516472788,0.5,6,URT,0.03162277660168379,31.622776601683793
481,2.1270149664166658,1.961746234920538,0.5,6,LRT,0.03162277660168379,31.622776601683793
482,3.066984589659376,3.026199325670229,0.5,7,URT,0.03162277660168379,31.622776601683793
483,1.7946364363573597,1.6236305637458726,0.5,7,LRT,0.03162277660168379,31.622776601683793
484,1.3508018133585398,3.2366746335020027,0.5,8,URT,0.03162277660168379,31.622776601683793
485,5.641759293379133,7.313885763449482,0.5,8,LRT,0.03162277660168379,31.622776601683793
486,2.287612984354859,1.6914430581460786,0.5,0,URT,0.03162277660168379,100.0
487,2.6256297431322277,2.4330292740822994,0.5,0,LRT,0.03162277660168379,100.0
488,2.608331753835925,2.4874581684451673,0.5,1,URT,0.03162277660168379,100.0
489,2.5821310547380874,2.5273149207227883,0.5,1,LRT,0.03162277660168379,100.0
490,2.0023138142089714,1.5815771327739654,0.5,2,URT,0.03162277660168379,100.0
491,2.593398597409159,2.4236416744993203,0.5,2,LRT,0.03162277660168379,100.0
492,2.851796615186358,2.5874069142712,0.5,3,URT,0.03162277660168379,100.0
493,2.4928774181787166,2.4620127363562894,0.5,3,LRT,0.03162277660168379,100.0
494,2.6371540601095242,2.471611822113559,0.5,4,URT,0.03162277660168379,100.0
495,2.6690842747253356,2.822514528488256,0.5,4,LRT,0.03162277660168379,100.0
496,2.4131587364102036,2.0580567989409824,0.5,5,URT,0.03162277660168379,100.0
497,4.504723981551608,4.232315406834394,0.5,5,LRT,0.03162277660168379,100.0
498,1.6006288786365008,1.468599384519866,0.5,6,URT,0.03162277660168379,100.0
499,2.647109464528074,2.465135995351762,0.5,6,LRT,0.03162277660168379,100.0
500,3.2111474111618006,3.118182067122042,0.5,7,URT,0.03162277660168379,100.0
501,2.337431779263172,2.0581609122192193,0.5,7,LRT,0.03162277660168379,100.0
502,1.3508018133585398,3.2366780243957107,0.5,8,URT,0.03162277660168379,100.0
503,5.641759293379133,7.31401948826566,0.5,8,LRT,0.03162277660168379,100.0
504,0.3441458918482949,0.28951627091561694,0.5,0,URT,0.1,0.1
505,0.4296065793576087,0.256878845087293,0.5,0,LRT,0.1,0.1
506,0.5228855391349869,0.3116654611733578,0.5,1,URT,0.1,0.1
507,0.7966838275917807,0.6550502331874837,0.5,1,LRT,0.1,0.1
508,0.26898935021622883,0.34766362475182344,0.5,2,URT,0.1,0.1
509,0.3178098933788842,0.2733222179056227,0.5,2,LRT,0.1,0.1
510,0.9249649261302642,0.9830007253914506,0.5,3,URT,0.1,0.1
511,0.6398911756714778,0.7130796938749002,0.5,3,LRT,0.1,0.1
512,0.5573144697412289,0.32589720750268913,0.5,4,URT,0.1,0.1
513,0.4938394769001251,0.6497900102152965,0.5,4,LRT,0.1,0.1
514,0.391564102095983,0.2956506368473475,0.5,5,URT,0.1,0.1
515,2.011174286000913,1.7667037489465853,0.5,5,LRT,0.1,0.1
516,0.24480134404517706,0.31945491751853616,0.5,6,URT,0.1,0.1
517,0.4965047106886118,0.3137972586596822,0.5,6,LRT,0.1,0.1
518,2.298111284601807,2.3380418364306808,0.5,7,URT,0.1,0.1
519,0.34605836263832757,0.2308756385380608,0.5,7,LRT,0.1,0.1
520,1.3508018133585398,2.895640633801043,0.5,8,URT,0.1,0.1
521,5.641759293379133,6.787370320695002,0.5,8,LRT,0.1,0.1
522,0.41521038823905076,0.3520687394695923,0.5,0,URT,0.1,0.31622776601683794
523,0.4989764059228259,0.32634274690278353,0.5,0,LRT,0.1,0.31622776601683794
524,0.576388949676172,0.3824308653098276,0.5,1,URT,0.1,0.31622776601683794
525,0.8538302553185497,0.7046214866829219,0.5,1,LRT,0.1,0.31622776601683794
526,0.33709485313644727,0.4137099274603795,0.5,2,URT,0.1,0.31622776601683794
527,0.3846924993101295,0.3421961432734406,0.5,2,LRT,0.1,0.31622776601683794
528,0.9502266297004107,1.0013841632019762,0.5,3,URT,0.1,0.31622776601683794
529,0.6647686043585619,0.7504041448595506,0.5,3,LRT,0.1,0.31622776601683794
530,0.6212845763695123,0.3951588435009441,0.5,4,URT,0.1,0.31622776601683794
531,0.5488601082066724,0.7002500695295026,0.5,4,LRT,0.1,0.31622776601683794
532,0.46734383838681737,0.3595281368853289,0.5,5,URT,0.1,0.31622776601683794
533,2.0643861139131205,1.8201921813112847,0.5,5,LRT,0.1,0.31622776601683794
534,0.30840360504498854,0.3813178932147041,0.5,6,URT,0.1,0.31622776601683794
535,0.5621015965610132,0.381479891853191,0.5,6,LRT,0.1,0.31622776601683794
536,2.298955169285444,2.3389136430140023,0.5,7,URT,0.1,0.31622776601683794
537,0.38304986899775617,0.2895107612567429,0.5,7,LRT,0.1,0.31622776601683794
538,1.3508018133585398,2.89564210258053,0.5,8,URT,0.1,0.31622776601683794
539,5.641759293379133,6.7865289921886465,0.5,8,LRT,0.1,0.31622776601683794
540,0.5822992670042177,0.4948054508199595,0.5,0,URT,0.1,1.0
541,0.6901834357643022,0.5127849818610173,0.5,0,LRT,0.1,1.0
542,0.7378051146146642,0.5703581640651798,0.5,1,URT,0.1,1.0
543,0.9726557870330783,0.8367768393270021,0.5,1,LRT,0.1,1.0
544,0.4964582373868911,0.5644648892718411,0.5,2,URT,0.1,1.0
545,0.5636096307983651,0.5190315499025964,0.5,2,LRT,0.1,1.0
546,1.0266496995545298,1.056039540042347,0.5,3,URT,0.1,1.0
547,0.7408125701144659,0.8498833986794336,0.5,3,LRT,0.1,1.0
548,0.7647368679831708,0.5762227643454345,0.5,4,URT,0.1,1.0
549,0.6915246763420795,0.8305696983141475,0.5,4,LRT,0.1,1.0
550,0.6381504683417116,0.5081725973583922,0.5,5,URT,0.1,1.0
551,2.1931637758982694,1.9498026893587097,0.5,5,LRT,0.1,1.0
552,0.456275313702875,0.523422425782095,0.5,6,URT,0.1,1.0
553,0.7265275609856063,0.5455606881641017,0.5,6,LRT,0.1,1.0
554,2.3038596265605786,2.3423689270814103,0.5,7,URT,0.1,1.0
555,0.488341376199247,0.4278529813854606,0.5,7,LRT,0.1,1.0
556,1.3508018133585398,2.8956443016095643,0.5,8,URT,0.1,1.0
557,5.641759293379133,6.7869283362294155,0.5,8,LRT,0.1,1.0
558,0.8174343936231061,0.6909546503635848,0.5,0,URT,0.1,3.1622776601683795
559,1.0841651871627915,0.8497995915877805,0.5,0,LRT,0.1,3.1622776601683795
560,1.0556797023584386,0.9006513650222088,0.5,1,URT,0.1,3.1622776601683795
561,1.1571018364010115,1.0934355433691811,0.5,1,LRT,0.1,3.1622776601683795
562,0.7221137455617983,0.7638567562546017,0.5,2,URT,0.1,3.1622776601683795
563,0.9205806865903137,0.8217936709465157,0.5,2,LRT,0.1,3.1622776601683795
564,1.250593849466969,1.203642336074398,0.5,3,URT,0.1,3.1622776601683795
565,0.9539629253685993,1.0531973535920427,0.5,3,LRT,0.1,3.1622776601683795
566,1.1024719510593863,0.8895134570366015,0.5,4,URT,0.1,3.1622776601683795
567,0.970897962297542,1.078838865843247,0.5,4,LRT,0.1,3.1622776601683795
568,0.869742478748222,0.721295830633176,0.5,5,URT,0.1,3.1622776601683795
569,2.400946590443672,2.160861290375294,0.5,5,LRT,0.1,3.1622776601683795
570,0.6675544650137413,0.7226399588192507,0.5,6,URT,0.1,3.1622776601683795
571,1.026613206337939,0.8094129768533138,0.5,6,LRT,0.1,3.1622776601683795
572,2.317280874131369,2.3523068328626078,0.5,7,URT,0.1,3.1622776601683795
573,0.7257485392689889,0.6448225412382795,0.5,7,LRT,0.1,3.1622776601683795
574,1.3508018133585398,2.8956430544922194,0.5,8,URT,0.1,3.1622776601683795
575,5.641759293379133,6.787364418592847,0.5,8,LRT,0.1,3.1622776601683795
576,1.0332367485133176,0.8566385391281024,0.5,0,URT,0.1,10.0
577,1.5757869188838178,1.2883459342087686,0.5,0,LRT,0.1,10.0
578,1.496537307433072,1.3192947801441957,0.5,1,URT,0.1,10.0
579,1.562127657819568,1.4429627885301581,0.5,1,LRT,0.1,10.0
580,0.9182636077260442,0.909325705400426,0.5,2,URT,0.1,10.0
581,1.4215106055804174,1.206823955331405,0.5,2,LRT,0.1,10.0
582,1.6693013466663196,1.5043367800928724,0.5,3,URT,0.1,10.0
583,1.3850224463471,1.3681323308714077,0.5,3,LRT,0.1,10.0
584,1.5235989646901231,1.291890425547698,0.5,4,URT,0.1,10.0
585,1.3842014310226398,1.4311033334918388,0.5,4,LRT,0.1,10.0
586,1.174947621538422,0.9028908560467963,0.5,5,URT,0.1,10.0
587,2.648043134567664,2.415873558984295,0.5,5,LRT,0.1,10.0
588,0.8443496632147678,0.882579000514875,0.5,6,URT,0.1,10.0
589,1.4065710641888618,1.0961796093227605,0.5,6,LRT,0.1,10.0
590,2.3600385678855735,2.3833112742738964,0.5,7,URT,0.1,10.0
591,1.0712453455313993,0.8509533632460986,0.5,7,LRT,0.1,10.0
592,1.3508018133585398,2.851594641804759,0.5,8,URT,0.1,10.0
593,5.641759293379133,6.786990826156319,0.5,8,LRT,0.1,10.0
594,1.225201897736909,0.9468141873999132,0.5,0,URT,0.1,31.622776601683793
595,2.0463131715427014,1.7753461396323367,0.5,0,LRT,0.1,31.622776601683793
596,1.98411465999735,1.7852605320577135,0.5,1,URT,0.1,31.622776601683793
597,1.8846709347244381,1.8338330841965576,0.5,1,LRT,0.1,31.622776601683793
598,1.0909279949727795,0.9883618343778799,0.5,2,URT,0.1,31.622776601683793
599,1.8379756397429023,1.652054096715788,0.5,2,LRT,0.1,31.622776601683793
600,2.1431737919885574,1.932008699473081,0.5,3,URT,0.1,31.622776601683793
601,1.8337125957167624,1.754985873819411,0.5,3,LRT,0.1,31.622776601683793
602,1.9855637221117295,1.7476493975172627,0.5,4,URT,0.1,31.622776601683793
603,1.8733613460515208,1.8484019993731842,0.5,4,LRT,0.1,31.622776601683793
604,1.4161624139360125,1.009322707889221,0.5,5,URT,0.1,31.622776601683793
605,2.9203789379128304,2.7010198794883147,0.5,5,LRT,0.1,31.622776601683793
606,0.9714196206309014,0.9656346084057246,0.5,6,URT,0.1,31.622776601683793
607,1.7399395138195857,1.324678464379744,0.5,6,LRT,0.1,31.622776601683793
608,2.4870534531237616,2.470700487766492,0.5,7,URT,0.1,31.622776601683793
609,1.3297932120764866,0.9688310142569021,0.5,7,LRT,0.1,31.622776601683793
610,1.3508018133585398,2.8956428186123766,0.5,8,URT,0.1,31.622776601683793
611,5.641759293379133,6.787158115640943,0.5,8,LRT,0.1,31.622776601683793
612,1.2820671385867008,0.9810730107027341,0.5,0,URT,0.1,100.0
613,2.56587791680907,2.277660066423234,0.5,0,LRT,0.1,100.0
614,2.463973645258126,2.2734424648356217,0.5,1,URT,0.1,100.0
615,2.4152387368180097,2.2483161942374386,0.5,1,LRT,0.1,100.0
616,1.1375102287947456,1.0239218934210088,0.5,2,URT,0.1,100.0
617,2.336375505144354,2.149320922337278,0.5,2,LRT,0.1,100.0
618,2.6455202434992944,2.411594084338092,0.5,3,URT,0.1,100.0
619,2.361054050250657,2.1844403480125933,0.5,3,LRT,0.1,100.0
620,2.470686232098596,2.231090605183865,0.5,4,URT,0.1,100.0
621,2.35086461761062,2.3005741384904113,0.5,4,LRT,0.1,100.0
622,1.5511146611686728,1.0636359468237444,0.5,5,URT,0.1,100.0
623,3.22740370442267,3.021999846573431,0.5,5,LRT,0.1,100.0
624,1.0079671908365189,0.9991593770225622,0.5,6,URT,0.1,100.0
625,1.998041464278674,1.5462787690396933,0.5,6,LRT,0.1,100.0
626,2.8240982937050423,2.677639199057876,0.5,7,URT,0.1,100.0
627,1.4881948277123804,1.0198107683948772,0.5,7,LRT,0.1,100.0
628,1.3508018133585398,2.8956452887554676,0.5,8,URT,0.1,100.0
629,5.641759293379133,6.787006337423964,0.5,8,LRT,0.1,100.0
630,0.3282860732076909,0.17749905504600072,0.5,0,URT,0.31622776601683794,0.1
631,0.3915775438222342,0.1696860412007002,0.5,0,LRT,0.31622776601683794,0.1
632,0.3040796420042655,0.21893407279176103,0.5,1,URT,0.31622776601683794,0.1
633,0.22546967672808016,0.15276085951768525,0.5,1,LRT,0.31622776601683794,0.1
