,log10Difference,log10AUCDifference,fractionTIP,patientID,VLcompartment,psi,rho
0,0.5797482588711187,0.3590769576162458,0.5,Singapore 2,,0.001,0.1
1,0.45852531014164377,0.34939583286993425,0.5,Singapore 3,,0.001,0.1
2,0.5997594082235436,0.3626558548888532,0.5,Singapore 4,,0.001,0.1
3,0.5049429254081002,0.34504122111839663,0.5,Singapore 6,,0.001,0.1
4,0.4183531842950856,0.32158079641356263,0.5,Singapore 8,,0.001,0.1
5,0.4094145260845057,0.325572938946757,0.5,Singapore 9,,0.001,0.1
6,0.8734956013824693,0.5051346881738281,0.5,Singapore 11,,0.001,0.1
7,0.5943982065935511,0.36665806948435176,0.5,Singapore 12,,0.001,0.1
8,0.7806061187105158,0.4402743730440495,0.5,Singapore 14,,0.001,0.1
9,0.544224215297473,0.34563410746938583,0.5,Singapore 16,,0.001,0.1
10,0.6935277835403912,0.4338397859615615,0.5,Singapore 17,,0.001,0.1
11,0.47458152419214716,0.33605074542598423,0.5,Singapore 18,,0.001,0.1
12,0.8386906920094903,0.4799106367414936,0.5,China C,,0.001,0.1
13,0.6057513090830255,0.3819201369857499,0.5,China D,,0.001,0.1
14,0.6520494115086359,0.38062581358963676,0.5,China E,,0.001,0.1
15,0.8687828103404591,0.5131972644590332,0.5,China H,,0.001,0.1
16,0.4757063958526251,0.3506333345202872,0.5,China I,,0.001,0.1
17,0.6060438638225394,0.38406316925184925,0.5,China L,,0.001,0.1
18,0.4384490084588264,0.35921617821182217,0.5,China O,,0.001,0.1
19,0.6684859679288122,0.4041014829727274,0.5,China P,,0.001,0.1
20,0.6886163927621043,0.403181059920108,0.5,Germany 1,,0.001,0.1
21,1.0724221294975358,0.6159376607871385,0.5,Germany 2,,0.001,0.1
22,0.8199059204967325,0.47917661645396237,0.5,Germany 3,,0.001,0.1
23,1.063512783625753,0.6146172888665378,0.5,Germany 4,,0.001,0.1
24,0.7943530450599416,0.4536731169870638,0.5,Germany 7,,0.001,0.1
25,0.7735892332935723,0.4440269841767428,0.5,Germany 8,,0.001,0.1
26,0.5466459334726608,0.35806350670347253,0.5,Germany 10,,0.001,0.1
27,1.0212048194724543,0.5978805521113131,0.5,Germany 14,,0.001,0.1
28,0.71565633829651,0.428394962037995,0.5,Korea 13,,0.001,0.1
29,0.7072706089517133,0.4259123896111321,0.5,Korea 15,,0.001,0.1
30,0.6443358680120701,0.44418459672779065,0.5,Singapore 2,,0.001,0.31622776601683794
31,0.5339334250777004,0.4450524385420618,0.5,Singapore 3,,0.001,0.31622776601683794
32,0.659425390889699,0.44869621739406096,0.5,Singapore 4,,0.001,0.31622776601683794
33,0.5969388011751695,0.43730894156669287,0.5,Singapore 6,,0.001,0.31622776601683794
34,0.4632947653996373,0.392566519055805,0.5,Singapore 8,,0.001,0.31622776601683794
35,0.48366761047430096,0.40043224292668267,0.5,Singapore 9,,0.001,0.31622776601683794
36,0.9191403206395963,0.5697167760429496,0.5,Singapore 11,,0.001,0.31622776601683794
37,0.6597536076970059,0.4491367113101221,0.5,Singapore 12,,0.001,0.31622776601683794
38,0.8717741685726415,0.5317098571537962,0.5,Singapore 14,,0.001,0.31622776601683794
39,0.6057424835027598,0.43472622442376085,0.5,Singapore 16,,0.001,0.31622776601683794
40,0.7671214038674341,0.5235048257728279,0.5,Singapore 17,,0.001,0.31622776601683794
41,0.5425332000269911,0.42368982579868764,0.5,Singapore 18,,0.001,0.31622776601683794
42,0.8851423211826424,0.5497308467136648,0.5,China C,,0.001,0.31622776601683794
43,0.6740815283405857,0.4744567794724954,0.5,China D,,0.001,0.31622776601683794
44,0.7080520510845849,0.4649932060537125,0.5,China E,,0.001,0.31622776601683794
45,0.8892666266744227,0.5716709956880868,0.5,China H,,0.001,0.31622776601683794
46,0.5705969980951355,0.44780408277264705,0.5,China I,,0.001,0.31622776601683794
47,0.6767698850842416,0.4767082765056152,0.5,China L,,0.001,0.31622776601683794
48,0.4384490084588264,0.3775198601806613,0.5,China O,,0.001,0.31622776601683794
49,0.7318254516009226,0.4775555948421992,0.5,China P,,0.001,0.31622776601683794
50,0.745155096851132,0.48243468419283264,0.5,Germany 1,,0.001,0.31622776601683794
51,1.1314666463949834,0.6898906358681103,0.5,Germany 2,,0.001,0.31622776601683794
52,0.8708108042747762,0.544795110022589,0.5,Germany 3,,0.001,0.31622776601683794
53,1.0952755886131529,0.6733932544112244,0.5,Germany 4,,0.001,0.31622776601683794
54,0.8551107007230652,0.5379628015099627,0.5,Germany 7,,0.001,0.31622776601683794
55,0.8382882831653937,0.5283434977749843,0.5,Germany 8,,0.001,0.31622776601683794
56,0.6331142012031536,0.4509553340437975,0.5,Germany 10,,0.001,0.31622776601683794
57,1.0360864543060364,0.652537674798281,0.5,Germany 14,,0.001,0.31622776601683794
58,0.7761638841208276,0.4971994288741044,0.5,Korea 13,,0.001,0.31622776601683794
59,0.7467364057789636,0.4926888228437232,0.5,Korea 15,,0.001,0.31622776601683794
60,0.8243123513841146,0.6512423246194095,0.5,Singapore 2,,0.001,1.0
61,0.7476726792791135,0.6861084809400015,0.5,Singapore 3,,0.001,1.0
62,0.8308736868375117,0.6595578230794041,0.5,Singapore 4,,0.001,1.0
63,0.7731829432616761,0.6666553708175558,0.5,Singapore 6,,0.001,1.0
64,0.5907702017778114,0.559931534219289,0.5,Singapore 8,,0.001,1.0
65,0.6147943793469688,0.5790887028398473,0.5,Singapore 9,,0.001,1.0
66,0.9917810692128874,0.7216608847636472,0.5,Singapore 11,,0.001,1.0
67,0.8323608052065881,0.6494036927693498,0.5,Singapore 12,,0.001,1.0
68,1.0612346227332594,0.7644795428784166,0.5,Singapore 14,,0.001,1.0
69,0.7813410104353595,0.6540817935618177,0.5,Singapore 16,,0.001,1.0
70,0.9692905022677358,0.7494187628993076,0.5,Singapore 17,,0.001,1.0
71,0.7327549320502511,0.6378435033251657,0.5,Singapore 18,,0.001,1.0
72,0.988041747212625,0.7143680552710956,0.5,China C,,0.001,1.0
73,0.8683241170189033,0.7072262359996335,0.5,China D,,0.001,1.0
74,0.8692125918381821,0.6709029760909413,0.5,China E,,0.001,1.0
75,0.9517216596139777,0.7065880763499912,0.5,China H,,0.001,1.0
76,0.778579435687651,0.694292576921157,0.5,China I,,0.001,1.0
77,0.8645636868324917,0.7098792022506899,0.5,China L,,0.001,1.0
78,0.4384490084588264,0.42221838882691554,0.5,China O,,0.001,1.0
79,0.8323539396956727,0.6522116283082013,0.5,China P,,0.001,1.0
80,0.9060427736658037,0.6735526951495867,0.5,Germany 1,,0.001,1.0
81,1.2476759510081914,0.8649288064995053,0.5,Germany 2,,0.001,1.0
82,0.9389537467466038,0.69802243924702,0.5,Germany 3,,0.001,1.0
83,1.1452639565300142,0.8088792553181303,0.5,Germany 4,,0.001,1.0
84,1.0340160941135945,0.7453076505572653,0.5,Germany 7,,0.001,1.0
85,1.0118114196204377,0.7359428597269968,0.5,Germany 8,,0.001,1.0
86,0.8280897618848346,0.6824065663295054,0.5,Germany 10,,0.001,1.0
87,1.081947429247367,0.7778702287256616,0.5,Germany 14,,0.001,1.0
88,0.8521953911068811,0.6603322447401538,0.5,Korea 13,,0.001,1.0
89,0.8273929043833839,0.6500621717743131,0.5,Korea 15,,0.001,1.0
90,1.0363442205685276,0.9506170091562796,0.5,Singapore 2,,0.001,3.1622776601683795
91,1.072102923898365,1.0539424190793758,0.5,Singapore 3,,0.001,3.1622776601683795
92,1.0595800910222213,0.9669841230878378,0.5,Singapore 4,,0.001,3.1622776601683795
93,1.1013505942052806,1.0073176192429747,0.5,Singapore 6,,0.001,3.1622776601683795
94,0.8048940956605044,0.7926821547633178,0.5,Singapore 8,,0.001,3.1622776601683795
95,0.8645611533732698,0.8311976305674742,0.5,Singapore 9,,0.001,3.1622776601683795
96,1.1103854949772956,0.9465897723524481,0.5,Singapore 11,,0.001,3.1622776601683795
97,1.0309519575700827,0.937590185066508,0.5,Singapore 12,,0.001,3.1622776601683795
98,1.3982428913129832,1.1436975340096813,0.5,Singapore 14,,0.001,3.1622776601683795
99,1.0468003525954908,0.9743013766327078,0.5,Singapore 16,,0.001,3.1622776601683795
100,1.2766706164994828,1.1071295142395465,0.5,Singapore 17,,0.001,3.1622776601683795
101,0.9928870607521416,0.9494225806454946,0.5,Singapore 18,,0.001,3.1622776601683795
102,1.1428834679516617,0.9577898335802155,0.5,China C,,0.001,3.1622776601683795
103,1.1643760307111224,1.0645403561281626,0.5,China D,,0.001,3.1622776601683795
104,1.0855195336526364,0.9729102390763309,0.5,China E,,0.001,3.1622776601683795
105,1.0186720046322035,0.9064009408193883,0.5,China H,,0.001,3.1622776601683795
106,1.1533296931451558,1.0753458431308243,0.5,China I,,0.001,3.1622776601683795
107,1.1650424018370584,1.0688923126655432,0.5,China L,,0.001,3.1622776601683795
108,0.4384490084588264,0.4991071775327143,0.5,China O,,0.001,3.1622776601683795
109,1.023820488885975,0.9038809566918609,0.5,China P,,0.001,3.1622776601683795
110,1.0812873595915722,0.9530447959029926,0.5,Germany 1,,0.001,3.1622776601683795
111,1.4127173230394403,1.137189835749827,0.5,Germany 2,,0.001,3.1622776601683795
112,1.0604221418330257,0.9233395756501883,0.5,Germany 3,,0.001,3.1622776601683795
113,1.2187871430505015,1.0131989598542956,0.5,Germany 4,,0.001,3.1622776601683795
114,1.2777874045937763,1.0639518876827836,0.5,Germany 7,,0.001,3.1622776601683795
115,1.2608802576363765,1.053122297809547,0.5,Germany 8,,0.001,3.1622776601683795
116,1.1447208404512246,1.0292301682943474,0.5,Germany 10,,0.001,3.1622776601683795
117,1.1295307980074538,0.9672871757642945,0.5,Germany 14,,0.001,3.1622776601683795
118,1.00255388484742,0.8966578532205931,0.5,Korea 13,,0.001,3.1622776601683795
119,0.9566200864263186,0.8774112957666462,0.5,Korea 15,,0.001,3.1622776601683795
120,1.270471900477598,1.237600965960369,0.5,Singapore 2,,0.001,10.0
121,1.458992539879067,1.4513917268917416,0.5,Singapore 3,,0.001,10.0
122,1.318587859597753,1.2649818081473558,0.5,Singapore 4,,0.001,10.0
123,1.401070058742719,1.3564068199445245,0.5,Singapore 6,,0.001,10.0
124,0.9660047808797492,1.010595537028082,0.5,Singapore 8,,0.001,10.0
125,1.0442313332815596,1.0705392048868738,0.5,Singapore 9,,0.001,10.0
126,1.1896506321645015,1.1642214848240862,0.5,Singapore 11,,0.001,10.0
127,1.2255666487525305,1.2106610442458567,0.5,Singapore 12,,0.001,10.0
128,1.8016231965999383,1.5804787306382782,0.5,Singapore 14,,0.001,10.0
129,1.3723722949933723,1.2913163980149678,0.5,Singapore 16,,0.001,10.0
130,1.5996362130070763,1.4940924806195337,0.5,Singapore 17,,0.001,10.0
131,1.3141313043812275,1.2572499603378278,0.5,Singapore 18,,0.001,10.0
132,1.222408856187628,1.1921317803787987,0.5,China C,,0.001,10.0
133,1.4875051147038132,1.440379558009976,0.5,China D,,0.001,10.0
134,1.3180979968534876,1.26463717442157,0.5,China E,,0.001,10.0
135,1.1116152633943246,1.100621944146611,0.5,China H,,0.001,10.0
136,1.536198106047972,1.4996150953068348,0.5,China I,,0.001,10.0
137,1.494326973696305,1.448053739145732,0.5,China L,,0.001,10.0
138,0.4384490084588264,0.5813641025177922,0.5,China O,,0.001,10.0
139,1.1255655786687608,1.1386234687514776,0.5,China P,,0.001,10.0
140,1.2447781393311423,1.219041795205543,0.5,Germany 1,,0.001,10.0
141,1.547075613000926,1.4172329186240393,0.5,Germany 2,,0.001,10.0
142,1.14907771216004,1.1390778716534147,0.5,Germany 3,,0.001,10.0
143,1.2773550006639751,1.2191465491545719,0.5,Germany 4,,0.001,10.0
144,1.5085087695282047,1.3884138765124447,0.5,Germany 7,,0.001,10.0
145,1.498729168921166,1.3740510725064157,0.5,Germany 8,,0.001,10.0
146,1.4358212116148472,1.3868484571551196,0.5,Germany 10,,0.001,10.0
147,1.2007868740046317,1.1578099583350738,0.5,Germany 14,,0.001,10.0
148,1.1051509999985756,1.1181596712625517,0.5,Korea 13,,0.001,10.0
149,1.067220030968918,1.0899052492770869,0.5,Korea 15,,0.001,10.0
150,1.448685679332681,1.4646218417423018,0.5,Singapore 2,,0.001,31.622776601683793
151,1.8100434829037457,1.8107632312136932,0.5,Singapore 3,,0.001,31.622776601683793
152,1.4858003242984,1.5011784865744024,0.5,Singapore 4,,0.001,31.622776601683793
153,1.6456332975420418,1.6480464177031653,0.5,Singapore 6,,0.001,31.622776601683793
154,1.150803506576425,1.174890166354464,0.5,Singapore 8,,0.001,31.622776601683793
155,1.237339149333808,1.2564095113243026,0.5,Singapore 9,,0.001,31.622776601683793
156,1.3092571212825574,1.3349747532873204,0.5,Singapore 11,,0.001,31.622776601683793
157,1.4110192946756044,1.4247456432358332,0.5,Singapore 12,,0.001,31.622776601683793
158,2.1893327789699475,2.004956775765148,0.5,Singapore 14,,0.001,31.622776601683793
159,1.5313815165633997,1.5472218992105438,0.5,Singapore 16,,0.001,31.622776601683793
160,1.8888361313963662,1.8330967845954431,0.5,Singapore 17,,0.001,31.622776601683793
161,1.4907170150582072,1.5076743054641186,0.5,Singapore 18,,0.001,31.622776601683793
162,1.3890009432913764,1.374747585360744,0.5,China C,,0.001,31.622776601683793
163,1.7836873024937088,1.7638468687188507,0.5,China D,,0.001,31.622776601683793
164,1.481512097162593,1.4934955925874362,0.5,China E,,0.001,31.622776601683793
165,1.171868170836588,1.2538536412306733,0.5,China H,,0.001,31.622776601683793
166,1.905334446440789,1.9018316053107727,0.5,China I,,0.001,31.622776601683793
167,1.7993044389263506,1.776020877502475,0.5,China L,,0.001,31.622776601683793
168,0.4384490084588264,0.6311972993862929,0.5,China O,,0.001,31.622776601683793
169,1.325131789869043,1.3206577046380605,0.5,China P,,0.001,31.622776601683793
170,1.4217141184314124,1.425974079395722,0.5,Germany 1,,0.001,31.622776601683793
171,1.6255703741496492,1.645455154599989,0.5,Germany 2,,0.001,31.622776601683793
172,1.275254446751263,1.3072695613384386,0.5,Germany 3,,0.001,31.622776601683793
173,1.3418295252728973,1.3859133906984846,0.5,Germany 4,,0.001,31.622776601683793
174,1.6431830985636724,1.6508677062205752,0.5,Germany 7,,0.001,31.622776601683793
175,1.6247597925889181,1.632066921350444,0.5,Germany 8,,0.001,31.622776601683793
176,1.689725635136563,1.68671681374619,0.5,Germany 10,,0.001,31.622776601683793
177,1.2356099636834457,1.3123389491314246,0.5,Germany 14,,0.001,31.622776601683793
178,1.2752801813325,1.289811392944796,0.5,Korea 13,,0.001,31.622776601683793
179,1.2147459483208696,1.2539761933386906,0.5,Korea 15,,0.001,31.622776601683793
180,1.6569971512408928,1.6236478192730495,0.5,Singapore 2,,0.001,100.0
181,2.0303706711067475,2.094779251393825,0.5,Singapore 3,,0.001,100.0
182,1.6995597652769665,1.6701243757752655,0.5,Singapore 4,,0.001,100.0
183,1.854473462383166,1.8703659237318533,0.5,Singapore 6,,0.001,100.0
184,1.27762910481809,1.276671015701722,0.5,Singapore 8,,0.001,100.0
185,1.3773529527132844,1.375902899715185,0.5,Singapore 9,,0.001,100.0
186,1.3092571212825574,1.4478909835854168,0.5,Singapore 11,,0.001,100.0
187,1.586774415139768,1.5713888089988863,0.5,Singapore 12,,0.001,100.0
188,2.4836517665803672,2.3698861448826882,0.5,Singapore 14,,0.001,100.0
189,1.7441551045682209,1.7359856246851848,0.5,Singapore 16,,0.001,100.0
190,2.0125089642538834,2.0912175669412214,0.5,Singapore 17,,0.001,100.0
191,1.6926077415486076,1.6889489301601674,0.5,Singapore 18,,0.001,100.0
192,1.3890009432913764,1.498092187782225,0.5,China C,,0.001,100.0
193,1.9512159210903475,2.0088177558236273,0.5,China D,,0.001,100.0
194,1.6916639548115873,1.6573033971045303,0.5,China E,,0.001,100.0
195,1.171868170836588,1.3488895289965708,0.5,China H,,0.001,100.0
196,2.258760011289602,2.2394198730609824,0.5,China I,,0.001,100.0
197,1.960708410028123,2.024843633901053,0.5,China L,,0.001,100.0
198,0.4384490084588264,0.6517254922070377,0.5,China O,,0.001,100.0
199,1.3493341423840435,1.4357309351191772,0.5,China P,,0.001,100.0
200,1.5383771529053916,1.5682002018147774,0.5,Germany 1,,0.001,100.0
201,1.7111235350781744,1.8148138374259046,0.5,Germany 2,,0.001,100.0
202,1.275254446751263,1.4152449326914667,0.5,Germany 3,,0.001,100.0
203,1.3418295252728973,1.5044529370345723,0.5,Germany 4,,0.001,100.0
204,1.8422900460601177,1.843740878562719,0.5,Germany 7,,0.001,100.0
205,1.8303611290691846,1.821847224051285,0.5,Germany 8,,0.001,100.0
206,1.889597656135054,1.914394852261493,0.5,Germany 10,,0.001,100.0
207,1.2356099636834457,1.4168466955336498,0.5,Germany 14,,0.001,100.0
208,1.2752801813325,1.3960269842753323,0.5,Korea 13,,0.001,100.0
209,1.2147459483208696,1.3522605284659655,0.5,Korea 15,,0.001,100.0
210,0.5773219466203834,0.3577102190564103,0.5,Singapore 2,,0.0031622776601683794,0.1
211,0.4561586528561197,0.34812352819290293,0.5,Singapore 3,,0.0031622776601683794,0.1
212,0.5971730058555096,0.36126325076824806,0.5,Singapore 4,,0.0031622776601683794,0.1
213,0.5033659641332955,0.34377794040181175,0.5,Singapore 6,,0.0031622776601683794,0.1
214,0.4166742499445748,0.3204873690709693,0.5,Singapore 8,,0.0031622776601683794,0.1
215,0.40811732711341175,0.32445384680391953,0.5,Singapore 9,,0.0031622776601683794,0.1
216,0.8699832473077898,0.5029515618765137,0.5,Singapore 11,,0.0031622776601683794,0.1
217,0.5919563016788896,0.3652364944486717,0.5,Singapore 12,,0.0031622776601683794,0.1
218,0.777671627588882,0.43837047647791927,0.5,Singapore 14,,0.0031622776601683794,0.1
219,0.5418077698992798,0.34435185407550595,0.5,Singapore 16,,0.0031622776601683794,0.1
220,0.6898341987873895,0.43199794727148166,0.5,Singapore 17,,0.0031622776601683794,0.1
221,0.4726119627983323,0.3348417885694488,0.5,Singapore 18,,0.0031622776601683794,0.1
222,0.8352401793714375,0.4778041506023296,0.5,China C,,0.0031622776601683794,0.1
223,0.6025663004879043,0.3804270384744566,0.5,China D,,0.0031622776601683794,0.1
224,0.6491668822028327,0.3791388622050542,0.5,China E,,0.0031622776601683794,0.1
225,0.8658362221026819,0.5109770633891513,0.5,China H,,0.0031622776601683794,0.1
226,0.47409784937403465,0.3493505941947568,0.5,China I,,0.0031622776601683794,0.1
227,0.6043633380099722,0.38255950757730517,0.5,China L,,0.0031622776601683794,0.1
228,0.4384490084588264,0.3582060215643308,0.5,China O,,0.0031622776601683794,0.1
229,0.6658885329896362,0.40246678966887117,0.5,China P,,0.0031622776601683794,0.1
230,0.6857050844111043,0.40152622520131853,0.5,Germany 1,,0.0031622776601683794,0.1
231,1.0668788715662778,0.6127174400614432,0.5,Germany 2,,0.0031622776601683794,0.1
232,0.8166555760275864,0.4771143205590729,0.5,Germany 3,,0.0031622776601683794,0.1
233,1.0593115553181658,0.6116328076736126,0.5,Germany 4,,0.0031622776601683794,0.1
234,0.7904796745660247,0.451713302524686,0.5,Germany 7,,0.0031622776601683794,0.1
235,0.7699905552554052,0.44213209064871517,0.5,Germany 8,,0.0031622776601683794,0.1
236,0.5444688134340856,0.3567060441825207,0.5,Germany 10,,0.0031622776601683794,0.1
237,1.0176129356737489,0.5950967231618618,0.5,Germany 14,,0.0031622776601683794,0.1
238,0.7128988090156998,0.4266514012064313,0.5,Korea 13,,0.0031622776601683794,0.1
239,0.7046299323385243,0.4241852440589282,0.5,Korea 15,,0.0031622776601683794,0.1
240,0.6417579692088049,0.44227195252115425,0.5,Singapore 2,,0.0031622776601683794,0.31622776601683794
241,0.5313599710987988,0.44304971502152046,0.5,Singapore 3,,0.0031622776601683794,0.31622776601683794
242,0.6567027785621056,0.44675520947666225,0.5,Singapore 4,,0.0031622776601683794,0.31622776601683794
243,0.5949407957721116,0.4353632504871152,0.5,Singapore 6,,0.0031622776601683794,0.31622776601683794
244,0.4614699282693593,0.39098401834775043,0.5,Singapore 8,,0.0031622776601683794,0.31622776601683794
245,0.48198963523302396,0.39878055525018485,0.5,Singapore 9,,0.0031622776601683794,0.31622776601683794
246,0.9155920677178155,0.567246490301514,0.5,Singapore 11,,0.0031622776601683794,0.31622776601683794
247,0.6571954093925774,0.4472192709704421,0.5,Singapore 12,,0.0031622776601683794,0.31622776601683794
248,0.8689685735218529,0.5292514031032152,0.5,Singapore 14,,0.0031622776601683794,0.31622776601683794
249,0.6031689501804287,0.4328176660133627,0.5,Singapore 16,,0.0031622776601683794,0.31622776601683794
250,0.7634323200894979,0.5211301244023225,0.5,Singapore 17,,0.0031622776601683794,0.31622776601683794
251,0.540329397627298,0.42182562941292634,0.5,Singapore 18,,0.0031622776601683794,0.31622776601683794
252,0.8816551781223296,0.5473397258723462,0.5,China C,,0.0031622776601683794,0.31622776601683794
253,0.6708391176356487,0.47235592624091005,0.5,China D,,0.0031622776601683794,0.31622776601683794
254,0.7051029219571934,0.4629829621902646,0.5,China E,,0.0031622776601683794,0.31622776601683794
255,0.8863052861391694,0.5692882842227913,0.5,China H,,0.0031622776601683794,0.31622776601683794
256,0.5685896838405196,0.44578138043547355,0.5,China I,,0.0031622776601683794,0.31622776601683794
257,0.6733997585800138,0.4745939516594442,0.5,China L,,0.0031622776601683794,0.31622776601683794
258,0.4384490084588264,0.37650941046183206,0.5,China O,,0.0031622776601683794,0.31622776601683794
259,0.7291131160873281,0.4755603573157039,0.5,China P,,0.0031622776601683794,0.31622776601683794
260,0.7421798090193983,0.4803676010688873,0.5,Germany 1,,0.0031622776601683794,0.31622776601683794
261,1.126008842640168,0.6863860375932802,0.5,Germany 2,,0.0031622776601683794,0.31622776601683794
262,0.8675044860165206,0.5424757801514879,0.5,Germany 3,,0.0031622776601683794,0.31622776601683794
263,1.0910781813070543,0.6702937633924426,0.5,Germany 4,,0.0031622776601683794,0.31622776601683794
264,0.8512341060337727,0.535541851993969,0.5,Germany 7,,0.0031622776601683794,0.31622776601683794
265,0.8346051745353078,0.5259666664196709,0.5,Germany 8,,0.0031622776601683794,0.31622776601683794
266,0.630776104800896,0.448960934800426,0.5,Germany 10,,0.0031622776601683794,0.31622776601683794
267,1.0329071609813116,0.6496718422302417,0.5,Germany 14,,0.0031622776601683794,0.31622776601683794
268,0.773306529204226,0.49513187698135575,0.5,Korea 13,,0.0031622776601683794,0.31622776601683794
269,0.7440313797522977,0.49066997231989085,0.5,Korea 15,,0.0031622776601683794,0.31622776601683794
270,0.8212965528750411,0.6482305257407592,0.5,Singapore 2,,0.0031622776601683794,1.0
271,0.7445046965521929,0.6822451573250667,0.5,Singapore 3,,0.0031622776601683794,1.0
272,0.8277921008425606,0.6565001337253538,0.5,Singapore 4,,0.0031622776601683794,1.0
273,0.7700243953996768,0.6630527219818703,0.5,Singapore 6,,0.0031622776601683794,1.0
274,0.5885342684845973,0.5571559028580237,0.5,Singapore 8,,0.0031622776601683794,1.0
275,0.6124902362328619,0.576045450635867,0.5,Singapore 9,,0.0031622776601683794,1.0
276,0.9886932523019372,0.7189437619302792,0.5,Singapore 11,,0.0031622776601683794,1.0
